order_id,bucket,original,translated
a0ea6346d58826effd37d95c04e7feaa,8-14天,"Produto chegou dentro do prazo. Só que o prazo é muito grande pra um produto pequeno. Sinceramente não comprarei mais nesta loja , devido a um prazo muito grande para entregar um produto.",产品准时到达。但对于小产品来说，期限太长了。老实说，由于交付产品的截止日期很长，我不会再从这家商店购买。
c6b37cfa2d17a760c682701046e18e91,8-14天,Vou precisar trocar o produto porque a cor da lâmpada está errada.,我需要更换产品，因为灯的颜色不对。
1ee5d17041db39cb827e197b01ff53cd,8-14天,"Só achei o carteiro de muita má vontade. Moro no quarto andar, estou grávida e só estávamos eu e minha avó já idosa em casa no momento da entrega, e ele se recusou a subir. Absurdo",我只是发现邮递员很不情愿。我家住四楼，我怀孕了，临产时家里只有我和年迈的奶奶，他不肯上去。荒诞
8caa567c51464790f627a3c95e73c0d9,15-30天,"Recomendo, porém a película veio com problemas.",我推荐它，但这部电影遇到了问题。
09fd1722d038ec5290cb862bb8ed8e46,8-14天,"O produto não corresponde as imagens do site, as rodas eram em amarelo fluorescente e vieram em verde, uma das rodas não gira como as outras e não tem o mesmo desenho. A marca também era outra.",该产品与网站上的图片不符，轮子是荧光黄色的，然后是绿色的，其中一个轮子不像其他轮子那样旋转，并且没有相同的设计。品牌也不同。
4bdbe1f2d1b360c34d90175e10ec090b,>30天,Minha casa fica a 100 metros dos correios.Disseram que a casa estava fechada ma não me ligaram apesar de ter meus números.,我家距离邮局100米。他们说房子已经关门了，但尽管有我的电话号码，他们也没有给我打电话。
1e5063a13feccd482c1d71d5148a8a8d,>30天,Não recebi o produto,我没有收到产品
b75335994c32baf97dc6ab68ecc64e4f,15-30天,"Minha solicitação de devolução do produto não foi respondida pelo vendedor targaryen, mesmo estando dentro do prazo legal para desistência em compras on-line.",我的退货请求没有得到坦格利安卖家的回应，尽管我已经在网上购物撤回的法定期限内了。
4bb429b2f70ff5c85e7fdcecb5efa852,15-30天,"O drone é lindo , porém a bateria não dura nada, e é um pouco chatinho de montar.",无人机很漂亮，但电池根本不耐用，而且组装起来有点繁琐。
b4cd9b81ddf6c61fd05d5e2cdecd4598,0-7天,"Lindo, só faltou uma caixa bonita.",很漂亮，唯一缺少的是一个漂亮的盒子。
61fcbde43b57103de5c19b26489b46f6,>30天,"Eles até fizeram contato comigo durante a compra, pois eu já tinha efetivado o pagamento, quando perceberam que não tinha o produto no estoque, daí me consultaram e perguntaram se eu t como trocar.",他们甚至在购买时联系了我，因为我已经付款了，当他们发现他们没有库存时，他们咨询我并询问我是否可以换货。
039749cde6a67a679fa5602f776cefa4,8-14天,estampa diferente do anunciado,印刷品与广告不同
bde129eebd03ffe125ca818b00f85b92,0-7天,"Só recebi um item e já está marcado como recebido no site das lannister e nos correios, além de a loja não responder o contato.",我只收到一件物品，并且在兰尼斯特网站和邮局上已经标记为已收到，而且商店没有回复联系。
509e9d1f29c6fe103a4738b15478ac45,15-30天,"O produto em si é bom, mas não veio os parafusos de fixação. ",产品本身很好，但是没有附带固定螺丝。
6dcf0aeb8b1eb4021c26e1d0e9394979,0-7天,"Na descrição do produto no site da lannister havia informação que Painel tamanho 3,05 metros de largura x 2,40 metros de altura.
Na embalagem contem 03 rolos de 102 cm de largura , foi o que comprei","兰尼斯特网站的产品描述中显示面板尺寸为3.05米宽x 2.40米高。
包装内含3卷102厘米宽，这就是我买的"
c8437ae2370954848655235ebb274b59,0-7天,"Produto inferior ao esperado. O mesmo foi comprado em mente a se obter o original do Google, não uma replica mal feita. 

Sem mais

Luis Fernando Brandao","产品不及预期。购买它的目的是从谷歌获得原件，而不是劣质的复制品。 

不再

路易斯·费尔南多·布兰当"
466e24d544d8f5ca12035641fce34386,8-14天,veio na medida errada e já solicitei a devoluçao,尺寸不对，我已经申请退货了。
819834742179a50790827926997ca8dc,15-30天,"o vendedor anuncia que o toner é compatível com minha impressora, porém não é, ao colocar o toner na impressora não se consegue fechar a tampa. o que impossibilita o uso dela.",卖家声称碳粉与我的打印机兼容，但事实并非如此，将碳粉放入打印机时无法关闭盖子。这使得它无法使用。
845686dd9137013d73ed42078be18809,0-7天,"Não recebi o Kit ainda das tres luminárias. Sabem me informar, por favor, o status. Obrigada,",我还没有收到这三个灯的套件。能否请您告知我的状态？谢谢，
58c3b9078e5980f72acd38350898f93d,15-30天,"Loja de confiança e entrega dentro do prazo porém por falta de um SAC fica complicado de resolver alguns assuntos,em relação a mercadoria fiquei um pouco frustrado por ser um produto de baixa qualidad",可靠的商店和准时交货，但由于缺乏 SAC，很难解决一些问题，关于商品，我有点沮丧，因为它是低质量的产品。
1b506ab4d2fae3d70d95f8d0a4d8d094,>30天,Estou aguardando meu produto.,我正在等待我的产品。
e09dd765041e9934d762d51ccb26adee,8-14天,"a loja enviou outro produto no lugar, sem previa autorização",商店在未经事先授权的情况下转而发送了另一种产品
a73de8635a0cb0aee3da3736197f76b2,0-7天,Meu pedido funcionou somente 1 dia o que fazer?,我的订单仅有效 1 天，我该怎么办？
bb91c3b36fbe9aa9873d12ffb7371942,8-14天,Eu comprei 2 caixas de lente de contato. Uma de -0.75 e outra de -1.25. Apenas recebe a de -0.75. E na nota fiscal estava discriminado os dois produtos. Mandei email e até o momento não responderam ,我买了2盒隐形眼镜。一个为-0.75，另一个为-1.25。您仅收到 -0.75。发票上列出了这两种产品。我发了一封电子邮件，到目前为止他们还没有回复。
0f5feae20ee62fe5f7320dea993a841c,8-14天,Comprei um cabo Apple carregador de bateria de celular e recebi um cabo USB de computador made in China sem sequer marca.,我买了一条苹果手机充电线，收到一条中国产的USB电脑线，连品牌都没有。
1491a4777b694dc4c2e8916fd9a99b1e,>30天,"Não recebi o produto até a data estipulada, sendo que o tempo para remessa era enorme, infelizmente não sei se foi problema dos correios ou a loja fez algo errado na remessa.",我没有在规定的日期收到产品，而且运输时间很长，不幸的是我不知道这是邮局的问题还是商店在运输方面出了问题。
4754d7bc057483f912a675e072cd7437,15-30天,"No pedido foi feito encomendando 2 unidades, porém recebi apenas 1 unidade e na nota fiscal constam as 2 unidades. ",订单订购了 2 件，但我只收到 1 件，发票上注明了 2 件。
334e118f51cc0e200822d5f117db5f19,0-7天,"Foram comprados 2 produtos, que seriam entregues pelo mesma loja e fornecedor. Entretanto, somente um dos produtos foi entregue. O outro não foi, e consta no sistema como enviado.
Sem resposta da loj","购买了 2 件产品，由同一家商店和供应商发货。然而，只交付了其中一件产品。另一个则没有，并在系统中按已发送状态列出。
店家暂无回应"
3b49e8b3142b569c258368484a58bcea,8-14天,achei a cor fraca,我以为颜色很淡
1b025e1c2a64571df27e2229bcfe74dd,8-14天,O PRODUTO DESCOLOU E ATÉ AGORA NAO RESPONDERAM E UMA VERGONHA,产品起飞了，直到现在他们还没有回应，这很遗憾
21dfb91aa3e9fa351ae6f12da1c53fb9,>30天,"Embora o produto tenha vindo correto, passou 10 dias do prazo máximo de entrega. Como a entrega foi feita pelos correios, poderiam ter encaminhado mais cedo, para que não houvesse esse transtorno",尽管产品正确到达，但最长交货时间已超过 10 天。由于是邮寄，他们本来可以早点寄出，这样就不会造成这样的不便。
774e1d0dad9de39af357f92c7180e21f,8-14天,Não consigo avaliar algo que ainda não recebi. ,我无法评论尚未收到的东西。
2f7d7a6a999ef8c67d93d38849d773e9,8-14天,"Recebi um produto que não era o que estava exposto no site, pois na foto do site mostra uma pelicula transparente e na hora que eu abrir a embalagem, a pelicula era amarela.",我收到的产品与网站上显示的不一样，因为网站上的照片显示的是透明薄膜，当我打开包装时，薄膜是黄色的。
952df1e461dd66df573519eda08191f1,>30天,ATE O MOMENTO NÃO RECEBI NADA AINDA ESTOU NO AGUARDO ATE AGORA ,到目前为止我还没有收到任何东西我还在等待直到现在
e4343d78149c8b9a3a1dd744e0e274bc,8-14天,"O sabor do produto veio errado, comprei de tangerina, recebi de frutas vermelhas. ",产品的味道不对，我买的是橘子，收到的是红色水果。
fe94f63f2f4d326a6da25bfe07ffaf93,8-14天,"Recebi o carregador, mas ele veio com defeito. Não está carregando o celular. Como realizo a troca?",我收到了充电器，但它有缺陷。手机未充电。我该如何进行兑换？
f43fb0871c1cce25de31e9cc5732699f,0-7天,Eu preferia que TODO o pedido fosse entregue em um só dia.,我希望整个订单能够在一天内交付。
d5af8fc30f7ecc4a1b23de7dc0377e9f,15-30天,Até o momento não recebi o produto !,到目前为止我还没有收到产品！
8dc78af1cf59ea64fd1cbc09304b02c7,0-7天,"Comprei três unidades de um mesmo produto e me entregaram apenas duas.Mas estou aguardando,pois o prazo para entrega é até dia 07/05/2018.Só acho que, se é o mesmo produto,deveriam entregar tudo junto",我购买了三件相同的产品，但只有两件交付给我。但我正在等待，因为交货截止日期是 05/07/2018。我只是认为，如果是同一种产品，他们应该一起交付所有东西
fcb6bb55e888419b146e0bd3c612a373,15-30天,FIQUEI SATISFEITA,我很满意
c71ee8376af932d723ef73120320af53,8-14天,"Veio faltando 1 kit de pendentes!!!!! Aguardando a solução. Eu pedi e paguei por 2 kits, ou seja 4 pendentes!!!!",1 个吊坠套件丢失！！！！等待解决方案。我订购并支付了 2 套套件，即 4 套未完成！！！！
c1d2b34febe9cd269e378117d6681172,15-30天,"GOSTARIA DE UMA SOLUÇÃO, ESTOU PRECISANDO MUITO DO PRODUTO.",我想要一个解决方案，我真的需要该产品。
66059239f0bd74e72007ecfb7db524f2,8-14天,"Eu recebi o produto,mas fiquei muita chateada da forma como ele estava quando abri a embalagem...o produto estava um pouco danificado, estava descascado, arranhado.",我收到了产品，但当我打开包装时，我对它的外观感到非常不安……产品有点损坏，剥落，划伤。
27a9505321037616d2e112a11760adcd,0-7天,Produto. Veio enrolado em plastico bolha ,产品。来时用气泡膜包裹着
adf119c06ea77cd7d347b943780c37de,8-14天,"O produto foi entregue, mas a cor é diferente, é manchado! Parece que jogaram água sanitária. Não é harmônica a cor. ",产品已收到，但是颜色不一样，有污渍！看起来他们在上面撒了漂白剂。颜色不和谐。
29f5dd847b7db645b7ce75cc49ddb612,0-7天,"Não entregaram o produto certo e não querem entregar enquanto não devolvermos o errado 
Não irei devolver enquanto nao receber o certo ","他们没有交付正确的产品，并且在我们退回错误的产品之前他们不想交付 
在收到合适的之前我不会退货"
76a948cd55bf22799753720d4545dd2d,>30天,SIMPLESMENTE NÃO RECEBI O PRODUTO.,我根本没有收到产品。
