order_id,bucket,original,translated
2a6ec88bef2eb4c5e4716b26406ead0b,15-30天,Produto do Paraguai,巴拉圭产品
ffc5d47e40567b5f153d5cd17138eb89,>30天,Nunca fiz uma compra pela lannister que demorasse tanto a receber. Gostaria de saber o motivo! ,我从来没有通过兰尼斯特购买过这么长时间才收到的东西。我想知道为什么！
767595f6cbb3f45f3d3fced0aecc7fed,15-30天,"Produto veio dentro de todas especificações. Ótima qualidade.
Porém a caixa veio rasgada e reembalada, me obrigando a abrir e testar o produto nos correios da cidade.
","产品到达时符合所有规格。质量很好。
然而，到达时盒子被撕破并重新包装，迫使我在市邮局打开并测试产品。"
917738df2199692a3d9b6d85680a6595,15-30天,O frete foi muito caro. Não valeu a pena. Porque eu tive que retirar a mercadoria na agência do correio.,运费非常昂贵。这是不值得的。因为我必须去邮局取货。
cfec583bec70f00c3a46676a88937f22,15-30天,"O Produto é muito diferente da foto, a cor é bem clara, escolhi o escuro para combinar com o resto da sala.",产品与照片有很大不同，颜色很浅，我选择了深色以匹配房间的其他部分。
d69c7c969d600368c5f533b188e402eb,15-30天,Porém não recebi e muito menos membros da minha família recebeu o produto. ,然而，我没有收到它，我的家人收到该产品的人更少。
dd43808dd9194cb01cc2f50bef6092a4,8-14天,"Bom produto, recomendo o vendedor. Mais nada pra comentar do produto e do vendedor também.",很好的产品，我推荐卖家。对产品或卖家也没有其他评论。
62f30b2a0b0347a3859e2125b6f504ac,8-14天,"Comprei umas taças , vieram duas quebradas, estou aguardando para resolver o problema .",我买了一些眼镜，其中两个坏了，我正在等待问题得到解决。
87993df58718ae05426e9b6fb1d838ab,8-14天,Um pedido com duas unidades mas duas entregas com uma unidade cada uma e pagamento de duas taxas. O produto ficou caro.,一份订单包含两件，但两次交货，各一件，并支付两笔费用。该产品变得昂贵。
809366b3993149432934a82e6e5b71d9,15-30天,Só que o produto veio com um nome o qual não estava ciente.,但该产品的名称我不知道。
dfaf7d1351211f9eda13848b34364c9f,0-7天,"Comprei produto da foto e recebi outro bem inferior, me sentindo enganada. Sem respaldo para devoluçao,",我买了照片中的产品，收到了另一件劣质产品，感觉被欺骗了。不支持退货，
a8efe989c98ee6abeb71302e009de4e1,8-14天,Bonitinho.Mas a parte que segura o lustre o suporte poderia melhorar,可爱的。但支撑吊灯的部分，支撑力有待提高
b2270b13a48230d3898b0e5a2abcac01,15-30天,"O produto chegou antes do prazo, porém o material é de péssima qualidade, veio com fiapos, linhas soltando, e com defeitos. ",产品提前到达，但材料质量很差，有绒毛、松线和缺陷。
565a7bc14e1f825b163c6a51d74f4206,15-30天,Bom dia. Por favor pode me informar se vcs já me enviaram meu pedido de volta? Estou no aguardo. To precisando dessa mercadoria!,早上好。请问您是否已将我的订单退回给我？我在等。我需要这个商品！
4296bf3920be4eaa22d4f0cd0c3467b9,8-14天,"Fui buscar o pedido nos correios mas só constavam 2 itens , faltou um a ser entregue",我去邮局取货，但只剩下 2 件物品，其中一件还没有交付
a4841e5f06a8d3ab2f2bea2ad95c38e7,0-7天,Olha talvez vcs precisem de um chat pois émuito dificil fazer troca site e também por tel esperei mais de 25 minutos e desisti . nao gostei seus canais de comunicação nao é eficiente. Na compra sem pr,听着，也许你需要聊天，因为改变网站非常困难，而且还通过电话，我等了超过 25 分钟就放弃了。我不喜欢你们的沟通渠道，效率不高。购买时无价格
45056f9c6ae664d816c385b9f2d2c1f8,8-14天,O manual veio todo em.ingles outra coisa.alguem mexeu na mercadoria no trafego talvez para testa lo ,该手册完全是英文的，是别的东西。有人在交通中移动了商品，也许是为了测试它
17421d31a07ce8e9c61fe6b1adecfdaf,8-14天,produto chegou no prazo porem veio quebrado,产品准时到达，但已损坏
c48c006cc34f94c1fb2aa8afd2c1cc9f,>30天,Sempre recebi no prazo mais ainda não recebi ,我总是准时收到，但我还是没有收到
ea967d0366237c813c6b152725ad11da,15-30天,"demorou muito a chegar, mas não sei se a culpa foi do vendedor...",等了好久才到，不知道是不是卖家的问题...
857dfb7747277538e123a9086b873cc7,0-7天,"Um dos produtos não foi entregue, estou no aguardo",其中一件产品没有发货，我还在等待
e5b692a00119342b4412cf70919378bd,15-30天,As embalagens dos produtos uma vergonha...As lannister devem largar de mão o parceiro com urgência. Parece ser empresa fundo de quintal.,产品的包装是一种耻辱……兰尼斯特家族必须紧急放走他们的伙伴。这似乎是一家后院公司。
adf281b98295b5c27f37e402ed781595,15-30天,Demora de 30 dias para entrega é qdo e solicitado informação sobre o pedido só recebei emails automáticos das lojas lannister pedindo prazo e mais prazos para resolver a questão. Foi a pior experiênc,交货需要 30 天，当我请求有关订单的信息时，我只收到兰尼斯特商店自动发送的电子邮件，要求时间和更多时间来解决问题。这是最糟糕的经历
e2b92ef79481a683cdb098a9cb6195f4,0-7天,"O produto veio aparentemente aberto, digo, incompleto pois falta a parte de traz dele, o que parece ser a bateria. Ele,conectado no computador, não funciona.",我的意思是，该产品显然是打开的，不完整，因为它的背面丢失了，这似乎是电池。当连接到电脑时，它不起作用。
5a9fabac5b438a92c01b25131de9f71c,>30天,Nao gostei de compra essa loja ,我不喜欢在这家商店购物
199303a694a579a221dd258585150f89,8-14天,"Foi a única loja onde encontrei o kit completo e montado, mas a peça veio muito mal embalada, a caixa chegou totalmente rasgada e a ponta do eixo apresenta defeito de fabricação que tentaram mascarar.",这是我发现套件完整并组装好的唯一一家商店，但该零件的包装非常差，盒子到达时完全撕裂，轴的末端有一个制造缺陷，他们试图掩盖。
9d70de973b8b083b57fc62f12634f914,8-14天,"Ja fiz outras compras e sempre elogiei. Dessa vez ,ao comprar o produto não fui notificada de que teria que buscar no correio de outro municipio. Se soubesse não teria comprado. ",我还购买过其他产品，并且一直受到好评。这次，当我购买产品时，我没有被告知我必须到另一个城市的邮局取货。如果我知道的话我就不会买了。
528a225a7a04e41feb56cc1cf5fd5824,8-14天,Falta parte do produto,部分产品缺失
e3f7c2f711bb7121c21b3ea7d6816d4a,8-14天,Meu produto Está sem no fiscal vou atrás dos meus direitos ,我的产品在税务局失踪了，我要追求我的权利
43540d468d10c89bf259ac47151f3ff5,15-30天,Muita demora na entrega.,交货延迟很多。
9808a7f5f5446817c3ebf7a804111d53,0-7天,"Observação, a caixa de acrílico do produto veio quebrada, oriento aos senhores que acondicionem os produtos em mais plastico bolha ou Papelão, pra não afetar o produto durante a passagem pelos correio",请注意，产品的亚克力盒子到达时已损坏，我建议您将产品包装在更多气泡纸或纸板中，以免在通过邮件发送时影响产品。
93d350ebaa988529d9b1988c454035b2,0-7天,"o perfume não tem nenhuma fixação não parece ORIGINAL.

Uso este perfume faz muitos anos e vi que não é normal só cheira a álcool.","这款香水没有持久力，看起来也不是原创的。

我已经使用这款香水很多年了，我意识到它不正常，它只是闻起来像酒精。"
d347a4ddae83c0b8a9438522ecb7dfb6,8-14天,"Pedido sendo dado como entregue, sendo que eu ainda nao recebi.",订单报告已送达，但我尚未收到。
c401a80efe63c34dbd890d19e79311a7,8-14天,"Insatisfeita apenas em ter tido que ir retirar nas agências dos Correios, uma vez que paguei pelo frete. ",我只是不满意必须去邮局取货，因为我支付了运费。
d7d9b2d3d6316241ec880b97446b797e,>30天,Quando eu receber dou notas melhor,当我收到它时，我会给出更好的成绩
a82c64a9f378c8c3c0872bff2591a41e,8-14天,"O,produto que me entregaram veio faltando, a bateria, 12000mA. ",他们交付给我的产品丢失了，电池，12000mA。
6af6633de36925111b10a688783d004b,15-30天,Veio a base de uma banqueta com avaria - riscos.,凳子的底座有损坏——划痕。
a9c12c3dbd383763a49141b30627fd5d,15-30天,"Adquiri no site lannister os Cartuchos 933XL Cian e 932XL Preto, ambos originais HP nos descritivos, 03 unidades de cada cor. Recebi 2 pacotes, contendo 01(um) cartucho cian em cada e não originais.",我在 Lannister 网站上购买了 933XL Cian 和 932XL Black 墨盒，说明中都是 HP 原装墨盒，每种颜色各 03 个。我收到 2 个包裹，每个包裹内含 01（一）个青色墨盒，并非原装。
db7b88e881d8890d4ea491444d0e43ed,8-14天,DENTRO DA EXPECTATIVA. AINDA NAO FOI INSTALADA.,符合预期。它尚未安装。
21c9e1884faf91f5fc65224d92b2ef83,0-7天,"nao é do tam. do tablet q comprei e quero desistir da compra, ja mandei de volta com 3 dias de recebido e conforme a lei posso cancelar ate 7 d. mas querem q eu pague o frete, nao cumprem a lei ",这不是谭。我购买的平板电脑，我想取消购买，我已在收到后 3 天内将其退回，根据法律，我可以在 7 天内取消购买。但他们要我支付运费，他们不遵守法律
0cbea266e238cccbca8f44662f87c527,>30天,Meu produto era pra ter chegado dia 17/04.. E nao chegou. E nem si quer tive uma resposta da loja que fiz a compra..,我的产品预计于 2017 年 4 月到达。但它没有到达。我什至没有得到购买商店的回复。
19f60164db6130153f77c00960387648,8-14天,As medidas que constam no site estão diferentes do produto entregue.,网站上显示的尺寸与交付的产品不同。
88b6c7abc4434ef05f56d22ada8f957a,8-14天,O produto apresenta defeito de fabricação. Aguardo ,该产品存在制造缺陷。我等待
7212b4060f681024f3a8fe5681df5389,15-30天,Oi só chegou os tapetes até agora está faltando os espelho e os sapinhos está demorando muito,你好，到目前为止只有地毯已经到了，镜子不见了，青蛙也花了很长时间
