order_id,bucket,original,translated
ae6144c470984a7dcd32074f5d981973,0-7天,chegou rapido ,很快就到了
ce5ac3d77cca9ee37ace392eb33cee3f,8-14天,"Prazo compatível ao preço cobrado, ágil.",期限与收费价格兼容，灵活。
1e83365a2599c645e08374e7b16558e6,8-14天,"Ao comprar o produto esperava que pelo menos em seu interior, o mesmo tivesse um elástico que segurasse o notebook. ",购买该产品时，我预计至少在其内部会有一条松紧带来固定笔记本电脑。
84919c45bc47815d2b211367a0149ffe,0-7天,"Na foto mostrava duas suspensão, e nas descrição dizia um, logo entendi um par. 
",照片中显示了两个悬架，描述中说是一个，所以我理解是一对。
a379a199737c91a626e5d746f9ca6b51,15-30天,Comprei 2 tapetes e so recebi um. Já reclamei e não tive resposta.,我买了 2 块地毯，但只收到了一张。我已经投诉了，还没有得到回复。
365a1b0dc5465b589146a0b7a504183e,0-7天,Erros acontecem. Não deixaria de recomendar a loja por isso. Mas comprei um amplificador de voz branco e gostaria de te-lo recebido na cor que pedi. É possível fazer a troca deste produto? ,错误会发生。因此我不会停止推荐这家商店。但我买了一个白色语音放大器，我希望收到我订购的颜色。这个产品可以换货吗？
e5cb8cec63271f7ad2569b86e2eae45e,0-7天,"Não tenho como avaliar, pois ainda não consegui sentir os efeitos do whey ",我无法评价它，因为我还没有感受到乳清的效果。
afc2b80ab67a5a0cf0d36422cd6409eb,>30天,Estou aguardando uma posição da loja em relação a disponibilidade do produto,我正在等待商店关于产品可用性的立场。
6925362849d6fe4c2f5ffe3845b09b98,15-30天,bom,好的
09a83ffe176e7f00f3b93584ee9fb07c,8-14天,Faltou outro kit ja que comprei 2,自从我买了 2 个后，另一个套件丢失了
ad1e6579c0a8fffc5d8fe3f60fec72f5,8-14天,Pelo valor tá bom,对于价值来说它很好
81e2f3f9f9ab4dea091b20c7a652290e,0-7天,Só recebi um relógio ontem. A empresa não me enviou qualquer informação sobre entrega separada dos itens e prazo para entrega do outro relógio. Enviei email informando e ainda não obtive retorno.,我昨天才收到一块手表。该公司没有向我发送任何有关单独交付物品和交付另一块手表的截止日期的信息。我发送了一封电子邮件通知他们，但尚未收到回复。
614b79e86eb799054a44828c5a2b28e4,8-14天,"Bom produto,mas a renda não é tão bonita quanto na foto, ela é bem aberta.",不错的产品，但是蕾丝没有照片那么漂亮，很开放。
059bbeb3477ed66fd7e670c3f879009a,0-7天,Só veio o puxador do lado esquerdo/motorista ,只有左侧/驾驶员侧的手柄来了。
29aefbcf33949b65e5303167977e0362,>30天,"Não comprem, loja não está nem ai para o cliente. Comprei dia 11/12/2017. Solicitei o cancelamento em 22/12/2017. Empresa faturou em 08/01/18 e enviou mesmo assim. Entregue em 13/01/18.",别买，店家不关心顾客。我是在 2017 年 12 月 11 日购买的。我于 2017 年 12 月 22 日请求取消。公司于 2018 年 1 月 8 日开具发票并已发送。于 2018 年 1 月 13 日交付。
03705afa0a4aabe1a734ddb11c1df3f0,8-14天,comprei 5 so recebi 3 e empresa nao mi da respostas,我买了5个，只收到了3个，公司没有给我任何答复
913908597fea142985168af1fc46a6e5,15-30天,"Até agora tudo que comprei pelo sate da lannister, recebi certo.Estou aguardando a entrega da targaryen..que tinha previsão para o dia 26 e até agora não chegou.",到目前为止，我通过兰尼斯特购买的所有东西都已正确收到。我正在等待坦格利安号的交付...原定于 26 日交付，但到目前为止还没有到达。
0fec5b52f7f6c1e7b725c742a8bdf7d4,8-14天,comprei 3 entregaram somente 2,买了3个只送了2个
ab7d581904e30270097263608c42ecbf,15-30天,Esperando chegar ainda e nada de chegar ja paguei ,还在等货还没到，我已经付款了
69b018bee00243bd10c2f8634e068f78,>30天,"Compra efetuada em 12/03/2018, postada dois dias depois e até a presente data, com até agora 2 dias de atraso não recebi a mercadoria",2018年3月12日购买，两天后发货至今，延迟了2天到现在，我还没有收到商品
d75ec4cf8c3c2afb8cd60498e725dfe3,15-30天,a entrega demorou e o produto chegou com defeito,交货时间很长，产品到达时有缺陷
ebd0cec55989d5589a5c4577f06ca9dd,8-14天,Encomendei e paguei por 2 produtos e só recebi UM. Há mais de uma semana atrás recebi Um só produto quando paguei por 2 . Antes de fechar meu pedido observei atentamente as informações do Reclame Aqui,我订购并支付了 2 种产品，但只收到了一种。一个多星期前，我支付2件的时候收到了一件单品。下单前，我仔细查看了Reclame Aqui中的信息
39742381ff00946ff3ec36900700013b,>30天,Até hoje não recebi meu produto,到目前为止我还没有收到我的产品
6fc4b5c7dea29fb5062b9fb57e3d958e,15-30天,Precisa cumprir as data de entrega.,您必须遵守交货日期。
d6a6ab6b5f102f746569eb2c620e8be6,>30天,péssima entrega,交货不良
9eca84d28a0c3cd0746a25f588705d30,15-30天,No anuncio diz outra cor,广告上说的是另一种颜色
e2bd28bec2c4b78b6b39dd0cda08c177,15-30天,Gostei,我喜欢
4c2bda2a65cf17bca1d9c00daa0f8790,>30天,Produto que não tem atualização de status e falta de comunicação da empresa com o cliente,产品没有状态更新且公司与客户之间缺乏沟通
6779036ed0ba358b53a569a733f3e408,15-30天,Não recebi o produto no prazo prometido.,我没有在承诺的时间内收到产品。
f381b146cd69cbb80f44820235eb06a8,8-14天,Não recebi a totalidade da compra,我没有收到全部购买的商品
c578990a35c5b8748fcd389179d04326,15-30天,"Meu pedido foi uma bola de futebol de campo conforme está especificado acima, só que me entregaram uma bola de futsal, eu não jogo futsal, achei que havia pedido errado, mais o erro foi da loja.",我的订单是上面指定的足球，但他们给了我一个五人制足球，我不玩五人制足球，我以为我订购了错误的球，但这是商店的错误。
4723c19c571b8206956b23f22bb10959,15-30天,"Minha mercadoria não chegou, a base do bebê conforto na qual estava incluso no kit não chegou até o momento. ",我的商品尚未到达，套件中包含的婴儿舒适底座尚未到达。
2c13ece9c2af7270ebcba9ee8a33afc1,8-14天,Comprei esse celular na targaryen.mas não é produto nacional e sim da china.quero o cancelamento aguardo o número de postagem é o estorno no cartão.targaryen nunca mais compro nada.,我从坦格利安那里买了这部手机。但它不是国产产品，而是来自中国。我想要取消，我正在等待卡上的邮资号码和退款。坦格利安 我再也不会买任何东西了。
42c74febe4e2c8abef75d91fc0bfe0af,0-7天,Comprei Balde Da Original Recebi Balde da Antártica Boa ,我从原版购买了一个水桶 我从南极洲 Boa 收到了一个水桶
4b69ca00ac2b228704047b621a7f4746,15-30天,"Recebi o produto incompleto, onde a descrição diz kit com dois pendentes, e recebi somente um, e ainda não tiver retorno da empresa.",我收到了不完整的产品，描述中写着带有两个吊坠的套件，但我只收到了一个，而且我仍然没有收到公司的回复。
5182f75b9ed284e0a569ea4f61e9bfc5,15-30天,Loja sem credibilidade. ,不靠谱的店。
2d3b53a594f674cb7c476510f364c430,15-30天,Faltou um dos itens,其中一件物品丢失
7a2caaaf6f039835babfdf9aea003412,15-30天,"Estou INSATISFEITO com a compra, poque depois de feito, As lannister, saiu da negociacão,|transferindo tudo p a targaryen, que trazia informacões desencontradas, e não encaminhou a nota fiscal de venda.i",我对购买不满意，因为在购买后，作为兰尼斯特，退出了谈判，|将所有内容转移给坦格利安，坦格利安的信息相互矛盾，并且没有发送销售发票。
3eeb4f7586da186783c7820e81bf90ac,15-30天,"Super recomendo a compra e entrega direto pelo Lojas lannister, mais pela loja parceira targaryen não.
Entrega super atrasada. Avaliando o produto, não recomendo, baixa qualidade. Triste com a compra.","我强烈建议直接通过兰尼斯特商店购买和送货，而不是通过坦格利安合作商店。
超级晚交货。评价产品，不推荐，质量低。购买时感到难过。"
eb499e69dd66045ab639c5fe90ad93f0,15-30天,Recebi o Ventilador porem ele veio quebrado o Vidro que da o Suporte das lâmpadas estava todo espedaçados.,我收到了风扇，但它坏了，灯座后面的玻璃完全碎了。
7ea5afa01a6aed827dec68beed373ea9,8-14天,Não recebi,我没有收到
5007ef2d1751857fb87921606c3c617f,0-7天,A empresa deveria testar produto antes ,公司应先测试产品
0d4ec8ac8110edc00c3f378607191877,15-30天,"Muito prático, desde a escolha do produto pelo cliente ,na pagina da loja , e ágio, a entrega do produto......",非常实用，从顾客选择商品、在商店页面、加赠品、到商品的配送……
cedac928ba1f320f1f61e79b3801b5c5,15-30天,Com prei nau chego nuprazo ,我和 prei nau 很快就到了
1f04f45771eed910a8d58e5c52604660,15-30天,"Chegaram pra mim 2 cartuchos piratas. Um inclusdive sem nota fiscal. Fora da caixa, sem o nome da marca HP. Quero devolver este produto que é inclusive ilegal, mas especialmente: NÃO É O QUE COMPREI.",我收到了 2 个盗版墨盒。含一份不含发票。开箱即用，没有 HP 品牌名称。我想退回这个产品，这甚至是非法的，但特别是：它不是我买的。
78ab727370e07aaf73b362897c8c6e3d,0-7天,"Produto está descrito preto, chegou branco. ",产品描述为黑色，到货时为白色。
5a1b38c5fdab4a0c42553ae02457159d,>30天,Boa tarde vocês falaram que ia entregar no dia 10/01/2018 e até agora não chegou na minha casa,下午好，你说要2018年1月10日发货，到现在还没到我家。
0f22023f3788f79238d089fb4277f82e,8-14天,ÓTIMA ,出色的
7d49a1c0abbfb267942abc717ed81422,>30天,Falta de respeito com o consumidor....infelizmente não são confiáveis.....acho que terei que abrir processo para conseguir ter meus direitos .,缺乏对消费者的尊重......不幸的是他们不值得信任......我想我将不得不提起诉讼才能获得我的权利。
a8c5b9c0a36fb5d42f41d29dc808c0a8,0-7天,A torneira sai pouca água bem pouca aí o jeito foi colocar novamente a minha torneira antiga ,水龙头里流出来的水很少，所以解决办法就是重新打开我的旧水龙头。
bc9c2fb123725ad0d99fb76888543245,>30天,quero mais atenção para com os clientes. quero fala com alguém e não com uma máquina ,我希望更多地关注客户。我想与某人而不是机器交谈
c6be81e3c1e9e15e5893e19d7ce49647,0-7天,"Primeiro me ligaram que não tinha a cor que escolhi no site. Posteriormente, recebo um mouse com fio (sendo que comprei sem fio) e não é um mouse gamer (conforme consta no anúncio). Péssimo produto.",首先他们打电话给我说他们没有我在网站上选择的颜色。后来，我收到了一个有线鼠标（虽然我是无线购买的），但它不是游戏鼠标（如广告中所述）。糟糕的产品。
