order_id,bucket,original,translated
8420b0f7022cf4d4ec5eec76ce180669,8-14天,"Apenas uma reclamação, paguei o frete para receber na minha residência, e o produto foi entregue nos correios, agora quem vai me ressarcir com o valor que gastei para ir até o correio??????",就一个投诉，我家付了运费，产品送到邮局了，现在谁来报销我去邮局花的钱？？？？？？
323d47b2350119b2f1da2f6fe63e1e73,0-7天,Só chegou uma central multimidia sendo que eu comprei 2,只有一个多媒体中心到了，我买了两个
bcafa3b6425a9c7aaa008f3a9678d46e,15-30天,"Preciso devolver, produto veio errado",我需要退货，产品有问题
8adee5f27ae7551113fc26ce21202576,15-30天,"Depois de um longo e árduo tempo, o produto foi entregue. Acho que ele veio de carroça.",经过漫长而艰辛的时间，产品终于交付了。我想他是坐着马车来的。
c7024b0259d1e73df96b2f98d588b19c,15-30天,meu pedido foi entregue muito bom,我的订单交付得很好
f938fa004452c776198a593e5fb9056d,>30天,Meu produto estar atrasado já a uma semana,我的产品已经晚了一周
7e27277184720891692df939d3a7b048,8-14天,Bom atendimento ,服务好
35fdc6a25ee3a21b000346caeee26e29,15-30天,A data limite para entrega do produto era 11 de abril. Já se passaram dois dias e a mercadoria não chegou. Quando receberei?,产品交付截止日期为 4 月 11 日。已经两天了，货还没到。我什么时候能收到？
f4acc0596b8a9fa4199a609584e1bcf7,15-30天,Na foto e de um jeito quando chega nda haver ruim,在照片中以及在某种程度上，当它到达时，没有什么不好的
e26405d4ea696a94eea2c9b2a344f625,>30天,"O produto enviado não condiz com o visto nas fotos da propaganda. É de péssima qualidade, não atende as expectativas e não serve para o fim que foi adquirido, além do atraso na entrega.Quero devolver",发送的产品与广告照片中看到的不符。除了交货延迟外，它的质量很差，不符合预期，不符合购买目的。我想退货
85aa425106ebd563ef29f08d6cb0f4d0,>30天,"nao recebi meu pedido, e agora o que faço",我没有收到订单，现在我该怎么办？
b4bc40a1e857b8ebe41c4ecb73594e58,8-14天,"Faltou mais coerência pois recebi um e-mail dizendo q chegaria dia 08/12
Mas logo depois recebi outro dizendo q se eu não respondesse um questionário era considerado q tinha recebido o produto","没有更多的一致性，因为我收到一封电子邮件，说它将在 12/08 到达
但不久之后我又收到一条消息，说如果我不回答问卷，我就被认为收到了产品。"
0bf0591471117549d48c64d47aa33e60,0-7天,"Amanhã vou ligar no atendimento solicitando a devolução do meu dinheiro. Produto super frágil, minha mãe vou esticar pra por no colchão e rasgou.
Não recomendo.","明天我会打电话给客服要求退款。超级易碎的产品，我妈妈把它拉伸到床垫上，它就撕裂了。
我不推荐它。"
84f22866255c63a5269b53fe16d592bc,15-30天,"nao gostei do produto, mas ele foi entregue",我不喜欢该产品，但它已交付
f2665691d2aa17a8c8a37438686b1927,15-30天,"Por enquanto não recomendo a loja, já que o produto ainda não chegou. Todos os outros que comprei no mesmo pedido já foram entregues, mas só o dessa loja ainda não recebi. ",目前我不推荐这家商店，因为产品还没有到。我在同一订单中购买的所有其他产品都已发货，但我还没有收到这家商店的产品。
7c9b7626c3fcc8aa638ece47810323b2,8-14天,"Conforme fiz o registro no site das américas já, no mesmo dia que recebi,
Estou reiterando que na propaganda do produto diz 4 peças com um peço único, só recebi uma peça. Estou aguardando o retorno.","因为我是在美洲网站注册的，当天就收到了，
我重申，产品广告上说4件为一件，我只收到一件。我在等待归来。"
09854629eee79bc8d606247198ae822b,8-14天,ja enviei mensagem e ate hoje não me responderam . so recebi parte do pedido,我已经发消息了，直到今天他们还没有回复。我只收到部分订单
db2e05029f564b8953ddf3766e3b99f5,>30天,"Estou com meu pedido desde 15/02, ainda não recebi, gostaria de providências. ",我从 2002 年 15 月开始收到订单，但尚未收到，我想采取行动。
0a8f35ef46160ef897c27ba8c423d823,>30天,Cadê a minha torneira?,我的水龙头在哪里？
0b3457e0c4ca3f53aed80917d932b787,8-14天,"preciso que seja trocada a razão para: Cooperativa de laticínios Serramar. O restante esta correto, não adianta carta de correção",我需要将原因更改为：Serramar Dairy Cooperative。其余都是正确的，更正信没有任何意义
17fc4628dc62ac11a17e27e75ae9afdc,15-30天,Ainda não recebi o produto. Comprei dia 22/1017. Quero meu produto ou o dinheiro de volta.,我还没有收到产品。我是22/1017买的。我想要回我的产品或我的钱。
c10cae5ba4cb39a32bfb0fc880160cfc,0-7天,Produto diferente da foto. Produto sem fecho e por isso não serve.,产品与照片不同。产品没有闭合，因此没有用处。
0c6a2732270e3f0f66bd73dbde93b59e,0-7天,Entrega dentro do prazo.Mais a película fica descolando as laterais ,准时交货。但薄膜不断从侧面剥落
61fa17b757ab7e6e7900e8ea76786e0d,15-30天,"Não gostei do matéria das cotinas,achei muito veias.",我不喜欢引文中的材料，我认为它非常有脉络。
e4dfdab4dc28a8727655a0f0a19224b2,8-14天,É presente pro mor só saberei se veio correto qndo ele pegar comigo.mas a entrega foi péssima os Correios não entregou tive que ir buscar sempre compro site e tdos entregar certo mas por a targaryen nao,这是给莫尔的礼物，只有当他和我一起拿起它时我才会知道它是否正确。但送货很糟糕，邮局不送货，我总是不得不去取，我总是在网站上购买，他们都正确送货，但由于坦格利安，它不起作用。
92f626e07da597fcb22e29a0a5d9f2c3,15-30天,"Vi pela internet que o produto é falso, dentro da capsula nao tem o pozinho vedadeiro, mega chateada .",我在网上看到这个产品是假的，胶囊里面没有真正的粉末，我真的很难过。
6b0114653ee8efa6de234fe7cee7269e,8-14天,"Tive um problema com a empressa pois já tinha cancelado o produto e já tinham me enviado o email de cancelamento, mesmo assim foi cobrado no cartão de crédito e me foi enviado o produto. Fiquei então.",我与该公司遇到了问题，因为我已经取消了产品，他们已经向我发送了取消电子邮件，但我的信用卡仍然被扣款，产品已发送给我。我当时就留下来了。
777f517b51cac586a9532d1d8b596c10,15-30天,"Apesar de estar dentro do prazo prometido, demorou quase 3 semanas para chegar. Prazo muito além do praticado no mercado.",尽管在承诺的时间范围内，但还是花了近三周的时间才到达。截止日期远远超出市场惯例。
63d924357f70228a8bb5713b68d3b656,15-30天,"quando fiz a compra paguei o frete,tive que ir pegar nos correios falta de respeito na hora de vender vcs aceitam depois temos que ir buscar ,não compro mais e nem recomendo.",我买的时候付了运费，还得去邮局取，卖的时候缺乏尊重，你接受了我们就得去取，我不会再买了，也不推荐。
a640ba87425649e9ade65bed151f3b30,0-7天,Recomendo esta loja mais eles deveriam prestar mais atenção quando separam as peças para o envio pois veio a capa certa mais a pelicula de vidro errada ,我推荐这家商店，但他们在分开运输时应该多加注意，因为盖子是正确的，但玻璃膜是错误的
